Prono_063.JPG	2191	597	2654	579	2805	514	3107	2034	2196	2125	1257	2065	1465	537	1677	600
Prono_064.JPG	2111	620	2565	574	2708	489	3056	2065	2128	2134	1103	2091	1348	509	1622	600
Prono_065.JPG	2208	583	2665	552	2810	503	3124	1919	2273	1991	1277	1908	1554	520	1757	569
Prono_066.JPG	2099	563	2493	586	2665	557	2919	2045	2025	2036	1080	1928	1394	463	1577	506
Prono_067.JPG	2125	432	2570	412	2736	343	3116	1888	2156	1999	1114	1954	1337	380	1628	449
Prono_068.JPG	2114	574	2533	557	2713	483	3030	1999	2082	2019	1063	1954	1394	455	1621	532
Prono_069.JPG	2113	574	2579	572	2728	523	3039	2054	2122	2102	1140	2048	1365	517	1585	569
Prono_070.JPG	2162	569	2628	569	2796	514	3102	2045	2159	2094	1154	2016	1443	492	1700	557
Prono_071.JPG	2091	526	2519	543	2710	503	2996	1962	2115	1996	1166	1957	1385	506	1645	543
Prono_072.JPG	2056	640	2553	666	2705	629	3076	2108	2128	2154	1123	2142	1334	654	1565	686
Prono_073.JPG	2276	429	2719	477	2862	466	3144	1825	2265	1837	1377	1799	1591	429	1799	446
Prono_074.JPG	2222	543	2699	569	2825	534	3093	2019	2222	2011	1291	1979	1548	503	1745	549
Prono_075.JPG	2293	517	2739	569	2890	560	3044	1985	2151	1919	1217	1782	1580	423	1782	463
Prono_076.JPG	2168	606	2556	606	2699	546	2993	1931	2162	1954	1277	1917	1531	537	1708	592
Prono_077.JPG	1942	395	2414	389	2562	340	2876	1894	1937	1937	937	1882	1231	320	1480	377
Prono_078.JPG	2171	871	2599	880	2696	834	2916	2273	2076	2259	1214	2205	1525	766	1685	831
Prono_079.JPG	2191	455	2623	491	2765	462	3079	2042	2137	2020	1123	1968	1405	406	1688	469
Prono_080.JPG	2154	475	2662	475	2825	412	3073	2042	2056	2076	983	1919	1408	317	1651	412
Prono_081.JPG	2102	554	2613	577	2790	506	3010	2211	1977	2194	909	2079	1297	409	1561	512
Prono_082.JPG	2099	583	2613	592	2745	520	3064	2122	2122	2222	1100	2145	1337	534	1557	600
Prono_083.JPG	2134	443	2690	429	2810	372	3119	1991	2099	2031	1023	1934	1371	343	1600	415
Prono_084.JPG	2068	252	2562	250	2741	217	3093	1805	2108	1859	1043	1825	1294	220	1542	255
Prono_085.JPG	2234	475	2701	469	2805	415	3090	2002	2188	2016	1177	1951	1440	383	1651	446
Prono_086.JPG	2005	483	2449	491	2602	403	2910	1968	1954	1997	971	1905	1277	352	1551	466
Prono_087.JPG	2159	400	2593	392	2785	323	3064	1914	2145	1948	1168	1865	1437	309	1722	389
Prono_088.JPG	2094	463	2545	420	2688	337	3093	1917	2154	2042	1117	2002	1343	392	1548	460
Prono_089.JPG	2088	511	2524	464	2723	374	3135	1946	2143	2109	1086	2050	1301	449	1565	521
Prono_090.JPG	2185	406	2676	429	2819	377	3147	1985	2145	2011	1071	1905	1471	315	1660	383
Prono_091.JPG	2022	215	2496	220	2693	143	2999	1811	1999	1877	929	1791	1215	129	1425	198
Prono_092.JPG	2245	466	2688	469	2830	397	3062	2005	2129	1994	1148	1888	1477	326	1700	421
Prono_093.JPG	2065	446	2545	446	2736	383	3076	1985	2076	2014	1040	1979	1314	380	1562	446
Prono_094.JPG	2008	380	2468	344	2659	257	2980	1815	2017	1905	1037	1859	1291	289	1523	367
Prono_095.JPG	2142	583	2556	577	2730	517	3047	2008	2151	2059	1183	2022	1417	540	1617	589
Prono_096.JPG	2156	457	2665	514	2853	460	3039	2062	2059	2036	1063	1942	1405	372	1625	446
Prono_097.JPG	2131	346	2625	323	2762	260	3059	1902	2067	1942	1023	1859	1317	235	1571	312
Prono_098.JPG	2179	432	2673	469	2807	443	3010	2011	2116	2014	1171	1917	1474	377	1688	426
Prono_099.JPG	1951	489	2428	455	2648	357	3099	2074	2014	2234	869	2188	1106	432	1283	495
Prono_100.JPG	2088	492	2610	463	2759	389	3150	1994	2145	2119	1097	2051	1345	440	1585	489
Prono_101.JPG	2114	634	2613	612	2765	560	3110	2142	2154	2222	1137	2208	1331	609	1571	652
Prono_102.JPG	2076	283	2565	252	2739	172	3079	1788	2085	1888	1048	1817	1303	186	1548	266
Prono_103.JPG	2062	332	2580	331	2742	272	3056	1871	2063	1930	1011	1871	1248	275	1479	334
Prono_104.JPG	1995	522	2380	496	2633	380	3019	1997	1997	2136	914	2036	1240	417	1574	514
Prono_105.JPG	2196	389	2659	414	2822	369	3110	1945	2134	1939	1126	1874	1431	317	1643	383
Prono_106.JPG	2019	546	2479	523	2653	455	3113	1994	2074	2125	995	2078	1274	497	1503	546
Prono_107.JPG	2242	563	2733	594	2865	554	3087	2174	2145	2168	1166	2082	1483	489	1708	540
Prono_108.JPG	2105	437	2602	415	2779	343	3116	1982	2096	2031	1028	1959	1343	332	1557	409
Prono_109.JPG	2088	472	2559	469	2708	403	3076	1942	2111	2042	1071	1977	1314	440	1540	497
Prono_110.JPG	2108	714	2602	703	2742	649	3136	2134	2171	2214	1168	2216	1423	686	1588	726
Prono_111.JPG	2074	492	2565	486	2767	417	3056	1971	2076	2014	1054	1971	1348	423	1574	492
Prono_112.JPG	2002	469	2421	450	2668	315	3036	1951	2019	2019	951	1985	1254	329	1580	455
Prono_113.JPG	2025	426	2462	395	2730	300	3113	1939	2082	2059	1031	2022	1254	369	1585	435
Prono_114.JPG	2119	423	2583	419	2773	337	3076	1931	2122	1974	1128	1931	1374	332	1611	409
Prono_115.JPG	2199	740	2630	757	2816	723	3027	2196	2122	2174	1191	2099	1485	640	1782	712
Prono_116.JPG	2165	537	2591	536	2756	483	3047	1934	2165	1974	1260	1945	1483	493	1720	543
Prono_117.JPG	2148	443	2625	463	2833	437	3056	2065	2067	2063	1046	1971	1408	355	1682	420
Prono_118.JPG	2159	586	2610	557	2765	466	3144	2099	2190	2167	1197	2154	1423	512	1682	592
Prono_119.JPG	2145	475	2643	463	2790	409	3067	2002	2105	2031	1094	1968	1365	380	1582	449
Prono_120.JPG	2202	842	2591	816	2799	709	3095	2233	2189	2290	1218	2217	1506	712	1729	805
Prono_121.JPG	2106	810	2625	808	2773	753	3014	2290	2062	2329	1039	2236	1343	717	1493	761
Prono_122.JPG	2092	485	2563	511	2776	470	3074	1997	2082	2033	1073	1973	1361	463	1618	504
Prono_123.JPG	2212	699	2683	733	2843	694	3131	2246	2147	2220	1125	2163	1423	621	1581	676
Prono_124.JPG	2147	722	2547	701	2721	652	3058	2072	2223	2140	1291	2140	1472	694	1685	735
Prono_125.JPG	2145	579	2630	587	2770	530	3074	2137	2132	2170	1083	2121	1301	512	1573	575
Prono_126.JPG	2095	398	2581	364	2705	291	3058	1859	2137	1919	1088	1888	1298	341	1566	416
Prono_127.JPG	2155	481	2563	472	2742	424	3092	1986	2150	2059	1112	2007	1356	434	1615	481
Prono_128.JPG	2173	434	2610	441	2827	374	3092	1971	2137	1986	1150	1914	1491	348	1719	413
Prono_129.JPG	2018	543	2537	517	2734	452	3041	2097	2031	2145	930	2095	1192	452	1470	525
Prono_130.JPG	2163	465	2630	405	2786	330	3152	1893	2225	1968	1221	1955	1431	392	1647	450
Prono_131.JPG	2153	470	2589	465	2765	398	3035	2005	2108	2010	1143	1992	1397	392	1613	457
Prono_132.JPG	2077	502	2526	439	2698	354	3069	1862	2153	1958	1208	1958	1402	442	1657	499
Prono_133.JPG	2233	585	2718	574	2830	533	3118	2012	2199	2043	1228	1971	1514	496	1810	566
Prono_134.JPG	2129	509	2545	470	2718	364	3105	1919	2176	2012	1176	1992	1397	424	1631	494
Prono_135.JPG	2088	395	2594	382	2781	322	3024	1903	2064	1976	1052	1875	1340	296	1600	364
Prono_136.JPG	2044	530	2542	517	2713	439	3100	2069	2108	2132	1036	2088	1327	455	1576	530
Prono_137.JPG	2069	675	2674	655	2778	629	3046	2228	1999	2256	941	2129	1314	561	1545	639
Prono_138.JPG	2043	621	2532	600	2674	530	3022	2082	2093	2158	1101	2108	1314	551	1563	626
Prono_139.JPG	2132	613	2604	590	2812	512	3056	2199	2047	2194	1007	2128	1350	463	1571	566
Prono_140.JPG	2173	730	2643	722	2840	652	3149	2256	2117	2314	1054	2189	1452	605	1657	683
Prono_141.JPG	2020	520	2472	491	2713	442	3129	2038	2090	2160	995	2114	1267	486	1519	530
Prono_142.JPG	2178	727	2700	746	2843	696	3064	2293	2101	2306	1086	2172	1459	616	1714	696
Prono_143.JPG	2138	482	2651	476	2840	408	3129	1916	2181	2007	1169	1942	1382	413	1589	463
Prono_144.JPG	2205	478	2617	441	2815	353	3136	1841	2257	1921	1319	1906	1501	398	1758	478
Prono_145.JPG	2229	616	2705	616	2820	566	3061	2027	2205	2057	1293	1986	1537	535	1719	592
Prono_146.JPG	2129	561	2589	538	2773	452	3121	2010	2160	2075	1182	2069	1441	486	1652	561
Prono_147.JPG	2207	540	2662	560	2825	504	3087	2017	2126	2043	1145	1932	1493	447	1700	514
Prono_148.JPG	2033	748	2519	738	2716	668	3053	2293	2072	2360	1016	2339	1234	699	1506	759
Prono_149.JPG	2010	517	2503	483	2674	405	3014	2059	1997	2106	943	2046	1260	411	1488	486
Prono_150.JPG	2233	776	2622	709	2791	603	3178	2031	2298	2134	1392	2116	1553	675	1794	777
Prono_151.JPG	2098	595	2581	582	2752	522	3077	2072	2106	2127	1117	2103	1368	533	1600	592
Prono_152.JPG	2253	489	2620	488	2861	444	3136	1872	2254	1898	1309	1864	1566	439	1779	481
Prono_153.JPG	1942	405	2407	367	2560	327	2936	1846	1985	1934	974	1913	1206	367	1444	405
Prono_154.JPG	2155	400	2747	390	2830	364	3105	2012	2103	1994	1042	1932	1385	309	1480	343
Prono_155.JPG	2111	424	2602	418	2789	367	3181	1984	2114	2111	987	2033	1278	382	1555	429
Prono_156.JPG	2098	450	2578	460	2744	385	3095	2010	2108	2101	1049	2028	1345	398	1524	455
Prono_157.JPG	2103	473	2602	459	2752	395	3097	2012	2124	2098	1106	2059	1343	424	1592	480
Prono_158.JPG	2085	452	2540	452	2705	398	3105	2038	2077	2101	964	2020	1283	390	1517	434
Prono_159.JPG	2116	631	2581	618	2770	556	3152	2088	2147	2207	1104	2155	1348	587	1626	649
Prono_160.JPG	2249	649	2695	660	2882	592	3113	2105	2202	2129	1239	2038	1524	543	1742	626
Prono_161.JPG	2178	491	2677	460	2817	413	3144	1960	2173	2042	1150	1971	1413	421	1667	473
Prono_162.JPG	2062	748	2521	701	2703	642	3035	2269	2031	2326	945	2262	1254	608	1480	686
Prono_163.JPG	2069	333	2578	333	2770	252	3084	1968	2062	1989	930	1921	1275	221	1537	320
Prono_164.JPG	2090	637	2560	631	2742	577	3082	2155	2101	2199	1057	2140	1350	561	1589	624
Prono_165.JPG	2056	408	2532	408	2679	317	3004	1906	2041	1981	1018	1906	1301	317	1535	405
Prono_166.JPG	2111	257	2599	257	2770	177	3035	1885	2015	1919	948	1779	1340	115	1612	221
Prono_167.JPG	2038	416	2534	380	2703	312	3134	1893	2121	2025	1000	1973	1239	374	1501	411
Prono_168.JPG	2119	315	2576	315	2729	229	3113	1854	2116	1909	1052	1846	1330	213	1574	299
Prono_169.JPG	2023	348	2498	346	2698	286	2978	1833	1981	1906	969	1805	1273	265	1524	328
Prono_170.JPG	2007	250	2443	195	2620	110	3053	1626	2127	1753	1176	1774	1298	226	1501	273
Prono_171.JPG	2085	387	2542	356	2679	304	3051	1735	2194	1862	1244	1864	1379	392	1585	424
Prono_172.JPG	1999	564	2487	491	2651	395	3053	2069	2036	2184	974	2165	1195	455	1509	540
Prono_173.JPG	2127	559	2526	566	2830	457	3082	2191	2072	2191	1005	2155	1311	444	1565	537
Prono_174.JPG	2160	681	2651	694	2804	652	3066	2150	2111	2204	1112	2098	1428	600	1672	668
Prono_175.JPG	2103	387	2661	444	2838	416	3079	2056	2049	2054	984	1955	1358	346	1555	395
Prono_176.JPG	2204	273	2700	309	2846	286	3110	1805	2137	1812	1161	1719	1489	216	1709	263
Prono_177.JPG	2124	631	2555	639	2744	618	3139	2207	2158	2275	1125	2241	1366	657	1600	678
Prono_178.JPG	2181	278	2655	278	2804	213	3092	1818	2163	1885	1192	1815	1395	213	1683	286
Prono_179.JPG	2100	337	2563	342	2773	273	3110	1924	2086	1992	1000	1906	1298	257	1626	333
Prono_180.JPG	1984	502	2453	487	2641	377	3038	2020	2012	2075	943	2085	1174	408	1415	491
Prono_181.JPG	2039	476	2594	522	2763	486	3020	2178	1941	2125	834	2036	1252	403	1514	457
Prono_182.JPG	2051	494	2555	494	2703	436	3074	2043	2046	2088	956	2018	1324	418	1545	481
Prono_183.JPG	2051	559	2477	559	2726	473	3084	2145	2047	2160	948	2158	1273	470	1524	545
Prono_184.JPG	2023	439	2454	416	2651	351	3027	1859	2090	1971	1112	1955	1314	413	1540	455
Prono_185.JPG	2065	423	2604	428	2723	394	3076	2008	2047	2045	964	1967	1270	371	1475	418
Prono_186.JPG	2034	291	2519	275	2661	218	3055	1830	2043	1889	975	1845	1270	213	1503	277
Prono_187.JPG	2042	775	2519	827	2659	798	2858	2322	1905	2293	938	2179	1337	687	1537	739
Prono_188.JPG	2096	410	2529	399	2713	304	3096	1884	2143	1969	1135	1936	1384	342	1602	415
Prono_189.JPG	2130	476	2589	462	2811	397	3112	2000	2133	2055	1076	1988	1340	381	1630	459
Prono_190.JPG	2083	301	2602	280	2741	200	3068	1887	2063	1928	1000	1879	1332	192	1560	278
Prono_191.JPG	2037	412	2550	399	2726	340	3114	1954	2060	2045	946	1993	1210	361	1493	415
Prono_192.JPG	2234	350	2687	376	2866	350	3127	1824	2205	1837	1254	1765	1542	309	1770	350
Prono_193.JPG	2166	524	2594	519	2762	449	3096	2042	2171	2081	1203	2047	1405	456	1627	519
Prono_194.JPG	2107	464	2607	399	2778	311	3148	1897	2171	2000	1146	1980	1371	366	1622	446
Prono_195.JPG	2107	555	2607	550	2710	519	2972	2019	2081	2070	1130	1980	1412	493	1643	534
Prono_196.JPG	2122	304	2560	327	2801	262	2967	1879	2008	1832	1057	1721	1415	153	1648	239
Prono_197.JPG	2068	462	2542	405	2708	304	3148	1907	2176	2036	1127	2083	1265	415	1526	493
Prono_198.JPG	1980	532	2423	495	2635	407	2969	1946	1993	2051	1003	2008	1254	444	1506	526
Prono_199.JPG	2122	469	2594	493	2754	438	2969	2016	2045	2037	1083	1928	1410	368	1607	441
Prono_200.JPG	2032	472	2464	433	2664	355	3114	1959	2102	2094	1021	2086	1228	431	1469	488
Prono_201.JPG	2099	423	2589	407	2778	363	3122	1969	2096	2070	1032	1959	1332	350	1596	402
Prono_202.JPG	2114	397	2578	392	2747	317	3060	1938	2094	1949	1050	1902	1350	288	1591	368
Prono_203.JPG	2050	475	2522	446	2695	389	3091	1959	2070	2052	998	1988	1265	423	1506	472
Prono_204.JPG	1912	602	2283	578	2524	521	2773	2016	1910	2047	972	2000	1203	511	1438	570
Prono_205.JPG	2228	557	2695	550	2887	475	3143	2094	2138	2122	1102	1993	1490	410	1731	511
Prono_206.JPG	2140	671	2586	666	2739	609	3019	2159	2096	2210	1127	2140	1397	581	1671	651
Prono_207.JPG	2068	752	2493	713	2669	638	3045	2161	2135	2262	1187	2280	1342	721	1561	768
Prono_208.JPG	2179	656	2653	659	2837	596	3156	2174	2143	2273	1127	2171	1412	578	1666	643
Prono_209.JPG	2156	555	2666	526	2845	480	3159	2055	2197	2146	1182	2112	1353	537	1633	570
Prono_210.JPG	2141	602	2593	564	2747	456	3151	2042	2166	2146	1133	2109	1381	500	1646	599
Prono_211.JPG	2125	392	2586	379	2783	301	3081	1928	2060	1967	1008	1863	1379	249	1638	361
Prono_212.JPG	2008	622	2493	591	2684	511	3099	2143	2070	2283	975	2239	1210	560	1482	627
Prono_213.JPG	2024	664	2490	622	2664	532	3070	2190	2076	2304	995	2298	1197	594	1472	671
Prono_214.JPG	2057	648	2563	627	2747	576	3063	2213	2029	2252	969	2184	1304	560	1519	612
Prono_215.JPG	2117	197	2605	197	2819	109	3107	1744	2115	1803	1091	1749	1368	99	1607	192
Prono_216.JPG	2038	482	2498	467	2694	347	3107	1972	2069	2070	989	2029	1279	378	1534	479
Prono_217.JPG	1936	514	2431	486	2603	397	2994	2066	1967	2180	875	2117	1163	431	1394	512
Prono_218.JPG	2149	418	2597	413	2805	343	3070	1931	2102	1946	1098	1850	1453	291	1671	368
Prono_219.JPG	2195	709	2680	745	2844	711	2984	2221	2099	2200	1163	2094	1469	608	1700	675
Prono_220.JPG	2211	410	2655	410	2844	335	3119	1954	2117	1980	1082	1863	1477	281	1687	371
Prono_221.JPG	2037	408	2533	366	2696	304	3127	1876	2120	2029	1041	1993	1292	374	1528	418
Prono_222.JPG	2177	426	2667	423	2836	364	3041	2003	2040	1983	1010	1858	1422	260	1674	351
Prono_223.JPG	2053	587	2533	550	2722	457	3085	2073	2081	2156	1043	2136	1303	501	1523	571
Prono_224.JPG	2105	231	2554	222	2752	148	3025	1855	2042	1868	1002	1796	1318	102	1604	187
Prono_225.JPG	2049	482	2463	467	2691	371	3083	2014	2068	2138	1005	2079	1243	405	1547	493
Prono_226.JPG	2081	740	2535	688	2714	576	3119	2169	2115	2307	1075	2252	1318	639	1557	724
Prono_227.JPG	2034	675	2496	626	2686	519	3075	2180	2045	2294	929	2219	1189	553	1430	636
Prono_228.JPG	2114	667	2551	654	2730	563	3137	2115	2130	2252	1064	2164	1334	597	1557	670
Prono_229.JPG	2094	548	2554	514	2763	460	3088	1931	2128	2073	1064	1962	1339	480	1567	534
Prono_230.JPG	2141	753	2603	748	2750	683	2987	2317	2037	2289	1077	2221	1407	610	1593	689
Prono_231.JPG	2193	810	2634	805	2808	745	3049	2234	2112	2271	1173	2149	1497	691	1727	779
Prono_232.JPG	2084	608	2567	557	2719	493	3001	2063	2061	2109	1056	2009	1375	491	1622	563
Prono_233.JPG	2063	569	2569	576	2745	514	3046	2221	2024	2229	942	2182	1261	483	1503	558
Prono_234.JPG	2130	586	2605	561	2795	483	3083	2128	2086	2177	1023	2105	1305	465	1578	550
Prono_235.JPG	2079	446	2533	421	2719	309	3093	1975	2103	2048	1028	2009	1292	327	1549	431
Prono_236.JPG	2071	483	2629	504	2779	486	3132	2081	2073	2146	966	2060	1339	473	1544	491
Prono_237.JPG	2120	499	2662	512	2808	449	3085	2110	2061	2117	999	2042	1342	413	1549	486
Prono_238.JPG	1998	652	2499	600	2675	504	3080	2169	2053	2271	966	2242	1222	558	1492	652
Prono_239.JPG	2035	639	2520	634	2714	576	3054	2193	2069	2284	1030	2232	1256	605	1516	657
Prono_240.JPG	2136	574	2590	574	2776	506	3044	2156	2086	2154	1049	2073	1373	449	1638	543
Prono_241.JPG	2219	631	2678	646	2841	592	3080	2123	2112	2177	1106	2014	1469	517	1713	597
Prono_242.JPG	2236	312	2670	319	2840	234	3139	1837	2192	1883	1194	1784	1486	210	1732	295
Prono_243.JPG	2003	288	2491	291	2665	213	3038	1811	2019	1928	947	1868	1189	239	1425	307
Prono_244.JPG	2086	369	2543	351	2761	268	3005	1913	2037	1941	1025	1850	1365	213	1617	320
Prono_245.JPG	2097	291	2582	278	2745	203	3109	1741	2138	1811	1106	1775	1373	221	1610	289
Prono_246.JPG	2198	423	2644	400	2784	314	3077	1830	2149	1900	1152	1785	1466	283	1636	347
Prono_247.JPG	2105	519	2592	509	2784	455	3129	2060	2112	2145	1059	2073	1342	462	1562	517
Prono_248.JPG	2177	377	2686	421	2810	382	3051	2027	2079	1988	1095	1900	1505	296	1687	359
Prono_249.JPG	2115	576	2564	561	2766	478	3096	2167	2110	2232	1056	2167	1321	486	1588	556
Prono_250.JPG	2102	600	2574	582	2748	514	3072	2154	2107	2219	1085	2159	1360	522	1588	595
Prono_251.JPG	2133	659	2569	662	2756	550	3114	2128	2146	2164	1121	2167	1350	566	1588	644
Prono_252.JPG	2109	571	2635	595	2775	529	3101	2166	2043	2183	983	2072	1392	478	1629	555
Prono_253.JPG	2042	499	2566	538	2699	501	2935	2112	1962	2099	914	1977	1290	418	1487	467
Prono_254.JPG	2128	444	2647	418	2769	364	2994	1920	2094	1962	1142	1884	1386	327	1565	384
Prono_255.JPG	2024	600	2543	579	2712	483	3046	2193	2042	2242	973	2216	1238	517	1474	592
Prono_256.JPG	2112	346	2491	335	2743	229	3137	1811	2184	1902	1152	1887	1342	288	1611	363
Prono_257.JPG	2119	519	2574	519	2800	436	3098	2125	2092	2154	1041	2112	1321	429	1612	509
Prono_258.JPG	2171	548	2630	570	2783	516	3042	2091	2099	2104	1089	2006	1418	446	1657	524
Prono_259.JPG	2110	691	2579	706	2750	659	3005	2188	2053	2206	1064	2123	1375	623	1593	675
Prono_260.JPG	2136	680	2556	672	2802	595	3080	2237	2125	2274	1111	2224	1363	589	1617	659
Prono_261.JPG	2154	569	2644	576	2810	512	3051	2133	2079	2105	1077	2029	1412	449	1653	535
Prono_262.JPG	2190	587	2649	595	2831	509	3054	2094	2094	2110	1119	2003	1453	455	1669	550
Prono_263.JPG	2063	499	2522	467	2714	395	3155	2021	2107	2154	971	2076	1261	439	1516	506
Prono_264.JPG	2232	675	2546	678	2867	618	3111	2195	2117	2216	1095	2076	1479	530	1783	628
Prono_265.JPG	2112	379	2540	387	2740	299	2987	1907	2063	1907	1056	1835	1368	257	1544	338
